change_type,column,row,row_number_main,row_number_current,old_value,new_value,data_type
value_changed,main_applicant_first_name,CONTRIBUTE/THRACE,38,38,George Dan,George-Dan,text
value_changed,project_title,EXPLORE/FAIRQUAL,56,56,FAIRqual - FAIR Data Practices for Qualitative Research in Transdisciplinarity,FAIR Data Practices for Qualitative Research in Transdisciplinarity,text
value_changed,main_applicant_laboratory_name,EXPLORE/FAIRQUAL,56,56,Transdisciplinarity Lab (TdLab),TdLab,text
value_changed,main_applicant_first_name,ESTABLISH/OPEM,48,48,Henning,Christophe,text
value_changed,main_applicant_surname,ESTABLISH/OPEM,48,48,Stahlberg,Stahlberg; Coperet,text
value_changed,project_title,CONTRIBUTE/OPAS,24,24,Open Processing of Airborne imaging Spectrometry,Open Processing of Airborne imaging Spectrometry (OPAS),text
value_changed,main_applicant_laboratory_name,CONTRIBUTE/OPAS,24,24,EPFL ENAC IIE CRYOS,"EPFL ENAC IIE CRYOS (Laboratory of Cryospheric Sciences, CRYOS)",text
value_changed,project_abstract,CONTRIBUTE/OPAS,24,24,"Developed by NASA-JPL and operated by the consortium of Swiss universities - ARES, the AVIRIS-4 is the most advanced airborne imaging spectrometer (AIS) currently operational in Europe. In agreement with NASA-JPL, ARES will make all data produced by AVIRIS-4 publicly available and is building an environment of open tools to make the processing of this data accessible, interoperable and reproducible, in line with FAIR principles. During our previous ORD-Contribute project, OGAIS, we developed an open tool which can be used to label point correspondences in AIS images by hand. This tool enables the airborne remote sensing community to obtain ground truth “tie-points” for evaluating the quality of the scene reconstruction and/or improving the image geo-referencing accuracy. After the first flights of AVIRIS-4 during the spring-summer this year, a clear need emerged for the mission at high resolution (0.3 – 1 m/pixel) to obtain point correspondence labels without human intervention in order to i) improve the conventional (direct) georeferencing, ii) automate the quality assessment on all current and future missions featuring more than couple flight-lines (>0.5 TB / mission). This project therefore proposes to support ARES ORD practices by providing tools to automate the detection of tie-points as spatial constraints in overlapping AVIRIS-4 images, and integrate them in EPFL’s open, on-line georeferencing service ODYN to maximise findability.","Developed by NASA-JPL and operated by the consortium of Swiss universities - ARES, the AVIRIS-4 is the most advanced airborne imaging spectrometer (AIS) currently operational in Europe. In agreement with NASA-JPL, ARES will make all data produced by AVIRIS-4 publicly available and is building an environment of open tools to make the processing of this data accessible, interoperable and reproducible, in line with FAIR principles. During our previous ORD-Contribute project, OGAIS, we developed an open tool which can be used to label point correspondences in AIS images by hand. This tool enables the airborne remote sensing community to obtain ground truth “tie-points” for evaluating the quality of the scene reconstruction and/or improving the image geo-referencing accuracy. After the first flights of AVIRIS-4 during the spring-summer this year, a clear need emerged for the mission at high resolution (0.3 – 1 m/pixel) to obtain point correspondence labels without human intervention in order to ii) improve the conventional (direct) georeferencing, ii) automate the quality assessment on all current and future missions featuring more than couple flight-lines (>0.5 TB / mission). This project therefore proposes to support ARES ORD practices by providing tools to automate the detection of tie-points as spatial constraints in overlapping AVIRIS-4 images, and integrate them in EPFL’s open, on-line georeferencing service ODYN to maximise findability.",text
value_changed,project_abstract,CONTRIBUTE/OPENJMP,25,25,"Decades of manual data structuring have resulted in the most comprehensive and internationally-comparable information on Water, Sanitation, and Hygiene (WASH) coverage. The WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (JMP) maintains the database. The data are shared openly but in spreadsheet-based proprietary software, not following FAIR data principles. Data stored in spreadsheets underutilizes the potential those data could have for purposes other than the national, regional and global progress monitoring in WASH.

We will approach this unused potential by developing open-source data and software packages that follow FAIR data principles to share the data within the WASH community and beyond. In the process, we engage with the community by hosting free learning events using open-source computational tools, enabling community members to further competencies aligned with FAIR data principles.","Decades of manual data structuring have resulted in the most comprehensive and internationally-comparable information on Water, Sanitation, and Hygiene (WASH) coverage. The WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (JMP) maintains the database. The data are shared openly but in spreadsheet-based proprietary software, not following FAIR data principles. Data stored in spreadsheets underutilizes the potential those data could have for purposes other than the national, regional and global progress monitoring in WASH.
We will approach this unused potential by developing open-source data and software packages that follow FAIR data principles to share the data within the WASH community and beyond. In the process, we engage with the community by hosting free learning events using open-source computational tools, enabling community members to further competencies aligned with FAIR data principles.",text
value_changed,main_applicant_function,EXPLORE/NMRPRIME,66,66,Professor (Prof. Dr.); Senior Scientist,Professor (Prof. Dr.),text
value_changed,project_title,CONTRIBUTE/SOP,34,34,Speckle-OpenCascade Prototype for Enhanced AEC Interoperability through Geometry-Centered Approach.,Speckle-OpenCascade Prototype for Enhanced AEC Interoperability through Geometry-Centered Approach,text
value_changed,project_abstract,CONTRIBUTE/SOLARFUELSDB+,33,33,"In this proposal, we seek to significantly extend the recently created Solar Fuels Database (SolarFuelsDB) where we developed a systematic machine-readable framework for solar to fuel devices and developed an online interface for data entry and visualization, with the ultimate aim of accelerating the development of such technologies. The original project successfully created a systematic machine-readable framework in which to categorise photo-electrochemical (PEC) systems, populated the database (72 papers, 154 reported devices) and developed an online interface for data entry and visualisation, focusing intentionally on photo-electrochemical water splitting (hydrogen production) to define a manageable research task. The initial ambition at project conception was always to expand to other solar fuels (e.g. CO₂ reduction towards CO, ethylene, ethanol, etc.) and methodologies (e.g. thermochemical H₂ production), so the existing database schema has been designed to be versatile and extensible. Specifically, we plan to extend the solar fuels considered to include carbon monoxide, syngas, formic acid, methane, ethanol, etc., and extend the technological pathways to include thermochemical redox cycles. Notably, there has been a recent focus on moving from solar hydrogen to solar-driven reduction of CO₂ to valuable chemicals and fuels. Consequently, the extended SolarFuelsDB database (SolarFuelsDB+) has the potential to unify multiple different solar fuel pathways into a single repository where reports can be found and performances of various technologies can be systematically and equitably compared. We will engage with international research communities to ensure a judicious selection of metadata is captured by the database. These reporting guidelines will facilitate standardization in data reporting, and inclusion in the database will provide an incentive for authors as inclusion of research could lead to improved findability and greater dissemination of results. In line with the open-science goals of this project, it is envisaged the database will become continually maintained through community submission of new papers. This greatly improved and openly accessible resource will consolidate previous work and provide the overview required to gain novel insight in to the field and thereby identify promising future research trends required to move solar fuels towards wide-scale implementation.","In this proposal, we seek to significantly extend the recently created Solar Fuels Database where we developed a systematic machine-readable framework for solar to fuel devices and developed an online interface for data entry and visualization, with the ultimate aim of accelerating the development of such technologies. This project would extend the database to further chemistries and methodologies beyond currently captured in the database (photo-electrochemical water splitting). Specifically, we plan to extend the solar fuels considered to include carbon monoxide, syngas, formic acid, methane, ethanol etc. and extend the technological pathways to include thermochemical redox cycles. We will engage with international research communities to ensure a judicious selection of metadata is captured by the database. These reporting guidelines will facilitate standardization in data reporting, and inclusion in the database will provide an incentive for authors as inclusion of research could lead to improved findability and greater dissemination of results. In line with the open-science goals of this project, it is envisaged the database will become continually maintained through community submission of new papers. This greatly improved and openly accessible resource will consolidate previous work and provide the overview required to gain novel insight in to the field and thereby identify promising future research trends required to move solar fuels towards wide-scale implementation.",text
value_changed,project_title,CONTRIBUTE/WEAR-MED,46,46,Open Access and Interoperability in Medical Wearables: Community-driven standardization of low-level communication protocols for raw wearable sensor data,Open Access and Interoperability in Medical Wearables,text
value_changed,project_duration_months,CONTRIBUTE/WEAR-MED,46,46,6.0,5.0,numeric
value_changed,project_abstract,CONTRIBUTE/BOOST4EPILEPSY,4,4,"In the last decade several initiatives have made annotated scalp EEG datasets of people with epilepsy available to researchers around the world. However, the format of the data varies between datasets. This heterogeneity of data along with a heterogeneity of methods used by researchers to validate algorithms makes comparison of algorithms difficult, ranking the best algorithms impossible and ultimately significantly hinders the research progress.This proposal builds on ORD datasets and community guidelines and standards to propose a unified framework for the validation of seizure detection algorithms. The main objective is the development of tools and standards that will unify the workflow for the validation of seizure detection algorithms in order to make data for seizure detection adhere to the principles of Findable, Accessible, Interpretable and Reusable data.To build this framework we will be contributing to Open Research Data by curating existing public annotated datasets, by standardising the data format of these different datasets. For these standards we will develop software tools that convert the original datasets to this standardised format. We will standardise the methodology to evaluate algorithms in order to build a benchmark state of the art algorithms.We will centralise all this knowledge, datasets, standards tools and benchmark on a website that will help to speed the development of seizure detection algorithms.","In the last decade several initiatives have made annotated scalp EEG datasets of people with epilepsy available to researchers around the world. However, the format of the data varies between datasets. This heterogeneity of data along with a heterogeneity of methods used by researchers to validate algorithms makes comparison of algorithms difficult, ranking the best algorithms impossible and ultimately significantly hinders the research progress.

This proposal builds on ORD datasets and community guidelines and standards to propose a unified framework for the validation of seizure detection algorithms. The main objective is the development of tools and standards that will unify the workflow for the validation of seizure detection algorithms in order to make data for seizure detection adhere to the principles of Findable, Accessible, Interpretable and Reusable data.

To build this framework we will be contributing to Open Research Data by curating existing public annotated datasets, by standardising the data format of these different datasets. For these standards we will develop software tools that convert the original datasets to this standardised format. We will standardise the methodology to evaluate algorithms in order to build a benchmark state of the art algorithms.

We will centralise all this knowledge, datasets, standards tools and benchmark on a website that will help to speed the development of seizure detection algorithms.",text
value_changed,project_abstract,EXPLORE/ILOG,61,61,"Our aim is to develop practices and tools to trace and share the state of shared inventory items in a multi-user laboratory, linking this information to the personal Electronic Lab Notebook (ELN) of each user. With this practice, we seek to fill a big blank spot in the tracking of mutable laboratory information management system (LIMS) objects. A tool akin to a digital inventory logbook will be developed as an openBIS extension to support a wide range of experimental laboratories with variable types of measurement equipment and inventory items. This inventory logbook will complement the native openBIS ELN-LIMS, with focus on measurement equipment and inventory management. The implementation will prioritize generality and user-friendliness to minimize adaptation barriers and promote the dissemination of this ORD practice.","Our aim is to develop practices and tools to trace and share the state of shared inventory items in a multi-user laboratory, linking this information to the personal Electronic Lab Notebook (ELN) of each user. With this practice, we seek to fill a big blank spot in the tracking of mutable laboratory information management system (LIMS) objects.
A tool akin to a digital inventory logbook will be developed as an openBIS extension to support a wide range of experimental laboratories with variable types of measurement equipment and inventory items. This inventory logbook will complement the native openBIS ELN-LIMS, with focus on measurement equipment and inventory management. The implementation will prioritize generality and user-friendliness to minimize adaptation barriers and promote the dissemination of this ORD practice.",text
value_changed,start_date,EXPLORE/NHCDATAVISION,65,65,2024-09-01,NA,text
value_changed,main_applicant_function,EXPLORE/NHCDATAVISION,65,65,Professor,NA,text
value_changed,project_title,EXPLORE/NHCDATAVISION,65,65,Enhancing 3D data visualization standards and practices for natural history collections,NA,text
value_changed,main_applicant_city,EXPLORE/NHCDATAVISION,65,65,Zürich,NA,text
value_changed,main_applicant_laboratory_name,EXPLORE/NHCDATAVISION,65,65,Biocommunication/ ETH Entomological Collection,NA,text
value_changed,main_applicant_first_name,EXPLORE/NHCDATAVISION,65,65,Consuelo,NA,text
value_changed,main_applicant_surname,EXPLORE/NHCDATAVISION,65,65,De Moraes,NA,text
value_changed,project_duration_months,EXPLORE/NHCDATAVISION,65,65,12.0,NA,numeric
value_changed,project_acronym,EXPLORE/NHCDATAVISION,65,65,NHCDataVision,NA,text
value_changed,total_budget_requested,EXPLORE/NHCDATAVISION,65,65,150000.0,NA,numeric
value_changed,main_applicant_institution,EXPLORE/NHCDATAVISION,65,65,ETH Zürich,NA,text
value_changed,project_abstract,EXPLORE/NHCDATAVISION,65,65,"3D imaging is a cutting-edge method for digitizing natural history collections, offering immense potential for taxonomy, general biology, and education. By analyzing 3D models, specialists worldwide can instantly access rare reference objects from collections, aiding in field interpretation and various scientific and educational applications. As 3D scanning becomes more efficient and digitization initiatives invest heavily in generating 3D data, 3D models are anticipated to become widespread. Surprisingly, there is limited research on how these 3D data are being used for research and education in natural history collections. Initial comparisons suggest that current 3D models are complex sets of data, lack suitable tools for analysis and modification, and require linking to additional metadata for utility in taxonomic research and education. This proposal aims to establish additional standards for 3D data preparation and develop best practice guidelines to ensure the usability of natural history collections data. Rather than focusing on developing ready-to-use solutions, the emphasis will be on identifying needs, documenting recommendations, and testing them with expert user groups. The outcomes will directly impact data infrastructures in the U.S., Europe, and Switzerland, serving over 500 institutions. They will also enable expert groups worldwide, particularly in the Global South, to virtually access natural history collection specimens for various scientific purposes.",NA,text
value_changed,main_applicant_postcode,EXPLORE/NHCDATAVISION,65,65,8092.0,NA,numeric
value_changed,project_title,CONTRIBUTE/FIRE,13,13,Open Mechanized Foundations for JavaScript Regular Expressions (FiRE),Open Mechanized Foundations for JavaScript Regular Expressions,text
value_changed,project_title,EXPLORE/EXAIRIM,54,54,Explore AiiDA for Regional Inverse Modelling of Greenhouse Gases (ExAiRIM),Explore AiiDA for Regional Inverse Modelling of Greenhouse Gases,text
value_changed,project_title,EXPLORE/HT-CHEMBORD,60,60,High-Throughput Chemistry Based Open Research Database,High-Throughput Chemistry Based Open Research Database HT-CHEMBORD,text
value_changed,main_applicant_laboratory_name,EXPLORE/HT-CHEMBORD,60,60,EPFL SB ISIC SWISSCAT,EPFL SB ISIC SWISSCAT (Swiss Cat+ West Hub),text
value_changed,main_applicant_function,EXPLORE/XCELL,77,77,Senior Scientist (PhD),Senior Scientist (PhD); Principal Investigator,text
value_changed,project_title,EXPLORE/XCELL,77,77,Towards an Open and Fair International Tree-Ring database for intra-annual tree-ring data and images (Xcell),Towards an Open and Fair International Tree-Ring database for intra-annual tree-ring data and Images (Xcell),text
value_changed,project_abstract,EXPLORE/XCELL,77,77,"Tree-ring research has played a pivotal role in unraveling past environmental conditions, understanding climate variability, and providing valuable insights into ecological changes over time. In the current era of digitalization, driven by technological advancements, the field is undergoing a profound transformation, delivering unprecedented details crucial for enhanced comprehension and exploration across various research domains. However, the absence of a suitable repository and the emerging imbalance between resource-intensive data producers and users pose significant challenges to data-sharing practices. This project aims to address these challenges by showcasing an operational solution, exemplified through intra-annually resolved wood cell anatomical data and images, involving the establishment of a modern, robust, and flexible repository and simultaneous redefinition of incentives for data producers. The Xcell Hub, through the creation of a community-specific, interactive, visualizable, and user-friendly online data repository, aims to foster Open Research Data (ORD) practices. Specifically, the project will develop an ORD-oriented operational web-based prototype designed for handling and hosting intra-annual resolved tree-ring data, focusing initially on Quantitative Wood Anatomy (QWA) data produced with the ROXAS software. The hub will collect, harmonize, centralize, preserve, and archive QWA data, metadata, and images, promoting openness, reproducibility, and collaboration between data producers and users. Features include a user-friendly Shiny web interface linked to a PostgreSQL database, comprehensive documentation, interactive data visualization, and a data policy that encourages sharing while recognizing contributors. This platform addresses current inequalities in data publication and access within the QWA and dendrochronology communities, providing a scalable example of good ORD practices through decentralized interactivity, rewarding mechanisms, transparent data assessment, and enhanced data quality.","Tree-ring research has played a pivotal role in unraveling past environmental conditions, understanding climate variability, and providing valuable insights into ecological changes over time. In the current era of digitalization, driven by technological advancements, the field is undergoing a profound transformation, delivering unprecedented details crucial for enhanced comprehension and exploration across various research domains. However, the absence of a suitable repository and the emerging imbalance between resource-intensive data producers and users pose significant challenges to data-sharing practices. This project aims to address these challenges by showcasing an operational solution, exemplified through intra-annually resolved wood cell anatomical data and images, involving the establishment of a modern, robust, and flexible repository and simultaneous redefinition of incentives for data producers. The Xcell Hub, through the creation of a community-specific, interactive, visualizable, and user-friendly online data repository, aims to foster Open Research Data (ORD) practices. This solution integrates modern open-source technologies, emphasizing decentralized interactivity, rewarding mechanisms, and transparent data assessment to secure data archiving, engage data producers, stimulate contributions, and enhance data quality.",text
value_changed,start_date,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,2024-10-01,text
value_changed,main_applicant_function,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,Group Leader Genome Informatics,text
value_changed,main_applicant_city,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,Zurich,text
value_changed,main_applicant_laboratory_name,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,Functional Genomics Center Zurich,text
value_changed,project_duration_months,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,12.0,numeric
value_changed,total_budget_requested,CONTRIBUTE/NGSDATABOOSTER,22,22,15000.0,30000.0,numeric
value_changed,project_abstract,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,"Life science generates vast amounts of next generation sequencing (NGS) data, and there are well-established, FAIR repositories for open access of this data. Still, depositing NGS data in these repositories bears some challenges for life science researchers, leading to data not being deposited and shared. We propose to implement a web service that simplifies data deposition for life science. Our service, will start from data and meta-information available in omics-data management systems like B-Fabric. It will let the user review and curate the information to be uploaded and will then perform the upload. Our web service will directly help research groups to make their data swiftly accessible in a well-defined and well-documented format in the recognized repositories with world-wide visibility and accessibility. The service will significantly reduce the efforts of making NGS data openly accessible, it will increase the quality of the openly accessible data, and it will make the originators of NGS data, the various research institutes in Switzerland, more visible.",text
value_changed,main_applicant_postcode,CONTRIBUTE/NGSDATABOOSTER,22,22,NA,8057.0,numeric
value_changed,start_date,CONTRIBUTE/GRAND TOUR,17,17,2024-03-01,NA,text
value_changed,main_applicant_function,CONTRIBUTE/GRAND TOUR,17,17,Prof,NA,text
value_changed,project_title,CONTRIBUTE/GRAND TOUR,17,17,Fostering Research on Mobile Robotics with High-Quality Data and Open Tooling (GrandTour),Fostering Research on Mobile Robotics with High-Quality Data and Open Tooling,text
value_changed,main_applicant_city,CONTRIBUTE/GRAND TOUR,17,17,Zurich,NA,text
value_changed,main_applicant_laboratory_name,CONTRIBUTE/GRAND TOUR,17,17,Robotic Systems Lab,NA,text
value_changed,project_duration_months,CONTRIBUTE/GRAND TOUR,17,17,12.0,NA,numeric
value_changed,project_acronym,CONTRIBUTE/GRAND TOUR,17,17,Grand Tour,NA,text
value_changed,project_abstract,CONTRIBUTE/GRAND TOUR,17,17,"Mobile ground robots have become increasingly popular in academia and various industrial applications. However, unlike other domains like aerial robotics, autonomous driving, and construction, there is currently no high-quality, large-scale dataset or reliable benchmark established in this field, nor the tooling available to do so. Creating such a dataset would be immensely valuable for researchers and developers in fostering research on robust and practical algorithms across diverse environments. Moreover, the development of a standardized benchmarking platform would promote fair comparisons between different approaches, fostering innovation and facilitating the rapid progress of mobile ground robot research. Motivated by this, we propose to collect and share a high-quality, versatile, large-scale robotic dataset, “GrandTour”, with scalable and automated tooling– focusing on legged robots in addition to a set of benchmarks and the necessary tooling.",NA,text
value_changed,main_applicant_postcode,CONTRIBUTE/GRAND TOUR,17,17,8092.0,NA,numeric
value_changed,project_abstract,CONTRIBUTE/MISHMASH,19,19,"The emerging field of microbiome research is driven by large-scale, high-dimensional datasets. Unrestricted access to sequence data and metadata is necessary for scientific innovation and re-use, and is consequently required by the scientific community, certain journals, and funding agencies.<br/><br/>Unfortunately, many microbiome studies suffer from poor data accessibility and metadata interoperability, hampering scientific advancement.<br/><br/>The project aims to close open research data (ORD) gaps in the microbiome field by addressing (1) the ineffectiveness of sequence data availability statements, which leads to poor reporting, reproducibility, and re-use; and (2) lack of consistent metadata standards for annotating microbial ORD.<br/>We propose a two-pronged solution in (1) developing a tier-based FAIR ORD standard for the field, and (2) building software to assess adherence to FAIR ORD standards. This project would contribute open resources intended for use by a diverse range of users, including researchers, journals, and funding agencies.<br/><br/>Combined with the tier-based system, validation software will enable users to assess how well microbiome studies meet data availability and metadata standards. The tools and guidelines developed here will improve sequence data and metadata reporting practices for greater accessibility, interoperability, and future re-use.","The emerging field of microbiome research is driven by large-scale, high-dimensional datasets. Unrestricted access to sequence data and metadata is necessary for scientific innovation and re-use, and is consequently required by the scientific community, certain journals, and funding agencies.

Unfortunately, many microbiome studies suffer from poor data accessibility and metadata interoperability, hampering scientific advancement.

The project aims to close open research data (ORD) gaps in the microbiome field by addressing (1) the ineffectiveness of sequence data availability statements, which leads to poor reporting, reproducibility, and re-use; and (2) lack of consistent metadata standards for annotating microbial ORD.

We propose a two-pronged solution in (1) developing a tier-based FAIR ORD standard for the field, and (2) building software to assess adherence to FAIR ORD standards. This project would contribute open resources intended for use by a diverse range of users, including researchers, journals, and funding agencies.

Combined with the tier-based system, validation software will enable users to assess how well microbiome studies meet data availability and metadata standards. The tools and guidelines developed here will improve sequence data and metadata reporting practices for greater accessibility, interoperability, and future re-use.",text
value_changed,start_date,EXPLORE/MED-WEAR,64,64,2024-12-01,NA,text
value_changed,main_applicant_function,EXPLORE/MED-WEAR,64,64,Senior Scientist (Head SCAI Lab),NA,text
value_changed,project_title,EXPLORE/MED-WEAR,64,64,Open API and Interoperability in Medical Wearable Data for Healthcare Research,NA,text
value_changed,main_applicant_city,EXPLORE/MED-WEAR,64,64,Nottwil,NA,text
value_changed,main_applicant_laboratory_name,EXPLORE/MED-WEAR,64,64,SCAI Lab,NA,text
value_changed,main_applicant_first_name,EXPLORE/MED-WEAR,64,64,Diego,NA,text
value_changed,main_applicant_surname,EXPLORE/MED-WEAR,64,64,Paez-Granados,NA,text
value_changed,project_duration_months,EXPLORE/MED-WEAR,64,64,18.0,NA,numeric
value_changed,project_acronym,EXPLORE/MED-WEAR,64,64,MED-WEAR,NA,text
value_changed,total_budget_requested,EXPLORE/MED-WEAR,64,64,150000.0,NA,numeric
value_changed,main_applicant_institution,EXPLORE/MED-WEAR,64,64,ETH Zürich,NA,text
