change_type,column,row,row_number_main,row_number_current,old_value,new_value,data_type
value_changed,wp_title,ESTABLISH/PREMISE,158,180,Reproducible and accessible materials experiments and simulations,Reproducible and accessible materials experiments and simulations / Standard templates and modular interface components for experimental plots,text
value_changed,wp_title,EXPLORE/FRAME,186,214,Dissemination,Ancillary Software Tools,text
value_changed,wp_identifier,EXPLORE/FRAME,186,214,WP4,WP3,text
value_changed,wp_title,CONTRIBUTE/PYSPM,100,118,New FPGA-PC communication protocol for efficient high-speed data transfer.,New FPGA-PC communication protocol for efficient high-speed data transfer,text
value_changed,wp_identifier,EXPLORE/INOAP,197,227,WP1,other,text
value_changed,wp_title,EXPLORE/EXAIRIM,170,198,plugin design,Design of AiiDA plugin for greenhouse gas inversion,text
value_changed,wp_title,EXPLORE/OPENSPM+,252,256,International outreach activities / Outreach activities,International outreach activities; Outreach activities,text
value_changed,wp_title,ESTABLISH/PREMISE,157,179,Open data from workflow-driven robotic experiments,Open data from workflow-driven robotic experiments / Application of WP1 concepts to battery research and data schema for digital twins,text
value_changed,wp_title,EXPLORE/SOLIDIPES,262,270,Project management,Enhance interoperability,text
value_changed,wp_identifier,EXPLORE/SOLIDIPES,262,270,other,WP1,text
value_changed,wp_title,CONTRIBUTE/OPENSENSE,85,103,"Evaluation, Dissemination and engagement activities","Evaluation, Dissemination and engagement activities (M9-12). Promote ORD practice via publication, webinars, workshops, and community engagement.",text
value_changed,wp_title,EXPLORE/OPENSPM+,250,254,Interfacing and expanding to broader SPM community / Establishing a professional hardware/software development and maintenance framework / Setting up a professional development framework,Establishing a professional hardware/software development and maintenance framework; Setting up a professional development framework.,text
value_changed,wp_identifier,CONTRIBUTE/FIRE,37,28,WP4,WP2,text
value_changed,wp_title,EXPLORE/SOLIDIPES,264,272,Generalize to more domains,Extend capabilities,text
value_changed,wp_identifier,EXPLORE/SOLIDIPES,264,272,WP2,WP3,text
value_changed,wp_title,CONTRIBUTE/ENVIPATH+EDGEBP,27,22,Evaluate EDGEbp with paired metagenomic and chemical biodegradation data,Evaluate EDGEbp with metagenomic data,text
value_changed,wp_title,ESTABLISH/PREMISE,155,177,Enabling seamless integration of data from experimental and simulation workflows,Development of metadata formats and practices for integrated exp/simul in ELNs,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,44,43,other,WP2,text
value_changed,wp_title,EXPLORE/EXAIRIM,171,199,implementation,Implementation of plugin design in dedicated AiiDA plugin,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,49,48,other,WP4,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,41,40,other,WP1,text
value_changed,wp_title,ESTABLISH/PREMISE,159,181,Project management and outreach,Project management and outreach / Project coordination and management,text
value_changed,wp_title,EXPLORE/FRAME,185,213,To develop generic software tools to aid the sharing and findability of hybrid models through existing community-driven platforms.,"Unified metadata specification for hybrid models: design, translation to machine-readable format, testing, revision, and documentation",text
value_changed,wp_identifier,EXPLORE/FRAME,185,213,WP3,WP2,text
value_changed,wp_identifier,CONTRIBUTE/FIRE,35,26,WP2,WP1,text
value_changed,wp_title,CONTRIBUTE/OPENJMP,78,96,Continuously check-in with JMP team to update on progress and share intermediate products for review,Continuously check-in with JMP team to update on progress and share intermediate products for review. Host two 3-hour public participatory live coding online workshops for the openwashdata community and beyond to showcase the developed R packages from WP1 and WP2. Publish well documented Open Educational Resources from an online workshop for researchers in our network to be used in their own teaching activities. Prepare an article for the Journal of Open Source Software.,text
value_changed,wp_title,ESTABLISH/PREMISE,156,178,Open data from simulation-assisted experimental interpretation,Application of WP1 concepts to simulation-assisted experiments,text
value_changed,wp_title,CONTRIBUTE/PYSPM,102,120,HDF5-USID/Gwyddion conversion tools.,HDF5-USID/Gwyddion conversion tools,text
value_changed,wp_title,CONTRIBUTE/API-ROGER,6,6,Update and optimize the REST API to securely query the database.,Update and optimize the REST API to securely query the database,text
value_changed,wp_title,CONTRIBUTE/MAST,55,58,"Platform deployment, enhancement and dissemination",Python code packaging (plotting functions),text
value_changed,wp_identifier,CONTRIBUTE/MAST,55,58,WP3,other,text
value_changed,wp_title,CONTRIBUTE/TREENETGAPS,139,157,Model Integration,Model integration,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,260,264,Community expansion,Activity 4.3: Prepare R Data Packages for published data sets with the most promising reuse potential,text
value_changed,index,EXPLORE/OPENWASHDATA,260,264,2,7,numeric
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,260,264,WP3,WP4,text
value_changed,wp_title,EXPLORE/FAIRQUAL,176,204,Identification of ORD tools and workflows for publication of FAIR qualitative research data,Identification of ORD tools and workflows for publication of FAIR qualitative data in Td research,text
value_changed,wp_title,CONTRIBUTE/NEST-BOT,63,81,Automating the construction of the Integration Layer,"Automating the construction of the Integration Layer: create robust autonomous integration layer, harmonize standardized and non-standardized NEST measurements",text
value_changed,wp_title,EXPLORE/OPENWASHDATA,258,262,Data stewardship network,Activity 4.1: Publish GitHub repository containing data and code in general-purpose long-term archiving repository Zenodo.,text
value_changed,index,EXPLORE/OPENWASHDATA,258,262,0,5,numeric
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,258,262,WP1,WP4,text
value_changed,wp_title,CONTRIBUTE/BOOST4EPILEPSY,9,9,Collecting and Curating Epilepsy datasets,Datasets: Collecting and Curating Epilepsy datasets,text
value_changed,wp_title,EXPLORE/FAIRGEO,174,202,Community & Practices: Identification,Community & Practices,text
value_changed,wp_title,CONTRIBUTE/OPENSENSE,84,102,Contribute Scrips for the data-formatting and storage,"Contribute Scripts for the data-formatting and storage (M6-9). Scripts for generating FAIR-compliant data, including persistent identifiers and appropriate metadata.",text
value_changed,wp_title,CONTRIBUTE/SRFI-DB,112,134,Implement routines to regularly retrieve updated orbit information,"API: Develop for automatic data download, unit testing",text
value_changed,wp_title,CONTRIBUTE/MAST,56,59,Documentation and dissemination,Platform specifications - UI/UX design,text
value_changed,wp_identifier,CONTRIBUTE/MAST,56,59,WP4,other,text
value_changed,wp_title,EXPLORE/EXAIRIM,169,197,networking,Networking with greenhouse gas modelling community,text
value_changed,wp_title,EXPLORE/ILOG,194,224,"Implement generic ""logbook"" capabilities in openBIS",Implement generic 'logbook' capabilities in openBIS,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,255,259,Mobilize data,Invite community members to contribute to data cleaning; Categorise data sources for effort/value; Teach 7-week online course for data cleaning competencies.,text
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,255,259,WP2,WP3,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,46,45,other,WP3,text
value_changed,wp_title,EXPLORE/SOLIDIPES,265,273,Extend capabilities,Dissemination,text
value_changed,wp_identifier,EXPLORE/SOLIDIPES,265,273,WP3,WP4,text
value_changed,wp_title,CONTRIBUTE/BOOST4EPILEPSY,13,13,Benchmarking algorithms,Benchmark: Benchmarking algorithms,text
value_changed,wp_title,CONTRIBUTE/SRFI-DB,111,133,Gather publicly available orbit information,"Web interface: Develop for browsing datasets, link to database, unit testing",text
value_changed,wp_title,EXPLORE/EXAIRIM,172,200,outreach,Outreach and dissemination to the European greenhouse gas modelling community,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,47,46,other,WP3,text
value_changed,wp_title,CONTRIBUTE/PYSPM,99,117,USID scheme design for the techniques involved on the Open-Source controller.,USID scheme design for the techniques involved on the Open-Source controller,text
value_changed,wp_title,EXPLORE/OPENSPM+,249,253,Building community of OpenSPM users / Expand to other SPM microscope brands and applications / Compatibility with other microscope brands,Expand to other SPM microscope brands and applications; Compatibility with other microscope brands.,text
value_changed,wp_title,CONTRIBUTE/MAST,54,57,Web interface implementation,Data preparation and platform back-end set up,text
value_changed,wp_identifier,CONTRIBUTE/MAST,54,57,WP2,other,text
value_changed,wp_title,CONTRIBUTE/API-ROGER,5,5,Merge the river (FRACTAL) and ocean (MOSAIC) databases into ROGER.,Merge the river (FRACTAL) and ocean (MOSAIC) databases into ROGER,text
value_changed,wp_identifier,EXPLORE/INOAP,199,229,WP3,other,text
value_changed,wp_title,CONTRIBUTE/ORSMD,89,107,Re-implementation of Swiss pipeline using *eqasim* 2.0 and open data,Re-implementation of Swiss pipeline using eqasim 2.0 and open data,text
value_changed,wp_title,CONTRIBUTE/OPENJMP,76,94,Document and publish R data package jmpinput; Write up documentation that describes the origin of data and structure that it is provided in,"Document and publish R data package jmpinput. Goal: Make data readily accessible to enable researchers and practitioners to utilize powerful data. Write up documentation that describes the origin of data and structure that it is provided in. Prepare at least two use cases as ""vignettes"" that can be published together with the data. Publish data, documentation and ""vignettes"" as R Package.",text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,43,42,other,WP2,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,257,261,"Data sharing and data publishing; Data publishing and communication; Publish GitHub repository, prepare data products and R Data Packages, aggregate data sets into websites.",Activity 3.5: Host a 2-day workshop in-person workshop at a sector relevant conference with an element of capacity building.,text
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,257,261,WP4,WP3,text
value_changed,wp_title,EXPLORE/FAIRGEO,175,203,Tools & techniques: Analysis,Tools & techniques,text
value_changed,wp_title,CONTRIBUTE/NEST-BOT,64,82,Construct LLM and GUI of NEST-Bot,Construct LLM and GUI of NEST-Bot: development and refinement of the Large Language Model (LLM) and user interface,text
value_changed,wp_title,CONTRIBUTE/BOOST4EPILEPSY,10,10,Standardisation of the input and output data formats,IOStandardisation: Standardisation of the input and output data formats,text
value_changed,wp_title,CONTRIBUTE/ENVIPATH+EDGEBP,24,19,Build custom biodegradation HMMs,Train custom biodegradation gene HMMs,text
value_changed,wp_title,CONTRIBUTE/ENVIPATH+EDGEBP,23,18,Curate and collate existing databases to build a biodegradation gene catalog,Generate a biodegradation gene catalog,text
value_changed,wp_title,CONTRIBUTE/API-ROGER,8,8,Implement the Python and R packages that query the database.,Implement the Python and R packages that query the database,text
value_changed,wp_title,CONTRIBUTE/BOOST4EPILEPSY,12,12,Community online platform,Platform: Community online platform,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,40,39,other,WP1,text
value_changed,wp_title,CONTRIBUTE/API-ROGER,7,7,Adapt and improve the web-interface to include the river database.,Adapt and improve the web-interface to include the river database,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,259,263,Governance,Activity 4.2: Prepare data communication products using published data to generate new insights and results.,text
value_changed,index,EXPLORE/OPENWASHDATA,259,263,1,6,numeric
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,259,263,WP2,WP4,text
value_changed,wp_title,EXPLORE/ILOG,195,225,"User-friendly inventory input user interfaces with custom functionalities; establish customized ""inventory object masks (IOMs)"" for digitizing the inventory of nanotech@surfaces lab","As a proof-of-concept, establish customized ""inventory object masks (IOMs)"" for digitizing the inventory of nanotech@surfaces lab",text
value_changed,wp_title,EXPLORE/GENDIB-ORD,187,217,Tool development and initial deployment,Tool development,text
value_changed,wp_title,CONTRIBUTE/OPENSENSE,82,100,Contributed openly available Hardware Design,Contributed openly available Hardware Design (M1-3). Simplify and finalize hardware design for measurement technology from the 3D printer; generate technical documentation and publish online.,text
value_changed,wp_title,CONTRIBUTE/TREENETGAPS,138,156,Model Design,Model design,text
value_changed,wp_title,CONTRIBUTE/OPENSENSE,83,101,Contribute Software for the gathering of data,"Contribute Software for the gathering of data (M4-6). Develop, comment, and test Python code for controlling the platform and integrating it into the repository.",text
value_changed,wp_title,EXPLORE/OPENWASHDATA,253,257,Infrastructure design and installation,Advertising opportunities to contribute to openwashdata community; Weekly live-coding event to engage early adopters.,text
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,253,257,other,WP1,text
value_changed,wp_identifier,CONTRIBUTE/FIRE,38,29,WP5,WP3,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,256,260,Data Cleaning; Host two online hackathons and a 2-day workshop focused on data cleaning and capacity building.,Activity 3.4: Host two online hackathons where selected data sets are cleaned by participants,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,48,47,other,WP3,text
value_changed,wp_title,EXPLORE/OPENWASHDATA,261,265,Increase FAIRness,Activity 4.4: Aggregate published data sets into websites that are data warehouses and data catalogues,text
value_changed,index,EXPLORE/OPENWASHDATA,261,265,3,8,numeric
value_changed,wp_title,CONTRIBUTE/NEST-BOT,62,80,Specification of repositories & labeling their data,Specification of repositories & labeling their data: systematic integration of data from various repositories into the NEST subgraph,text
value_changed,wp_title,EXPLORE/OPENSPM+,251,255,Growing community beyond SPM applications / Expansion beyond SPM,Growing community beyond SPM applications; Expansion beyond SPM,text
value_changed,wp_title,CONTRIBUTE/OPENJMP,77,95,"Prepare and document R software Package jmpinput; Work with the JMP team replicate production of the basic indicators for individual countries, areas and territories, drawing on the data inputs described in WP1","Prepare and document R software Package jmpinput. Goal: Develop open-source software to support transparent documentation of modelling activities for primary indicators. Work with the JMP team replicate production of the basic indicators for individual countries, areas and territories, drawing on the data inputs described in WP1. Prepare a set of R functions that achieve all necessary data manipulation, modelling and visualization steps. Write up complete documentation for developed R functions. Publish R functions as a complete piece of software as an R Package.",text
value_changed,wp_title,EXPLORE/OPENWASHDATA,254,258,Mobilize community,Create a GitHub repository template for data submission and documentation; Facilitate submission of data; Produce learning materials to enable easy data sharing.,text
value_changed,wp_identifier,EXPLORE/OPENWASHDATA,254,258,WP1,WP2,text
value_changed,wp_title,EXPLORE/OPENSPM,246,250,Build an active user and developer community around our open platform of step one,Build an active user and developer community around our open platform,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,45,44,other,WP2,text
value_changed,wp_title,EXPLORE/OPENSPM,245,249,Establishing and improving the accessibility of the OpenSPM Platform,Establishing and improving the accessibility of the OpenSPM platform,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,39,38,other,WP1,text
value_changed,wp_title,CONTRIBUTE/NEST-BOT,61,79,Identify use cases for NEST-Bot,"Identify use cases for NEST-Bot: Enhance stakeholder engagement to clarify existing use cases, refine evaluation metrics, get a basic set of real queries and gather detailed insights for conceptualizing the integration layer and the LLM",text
value_changed,wp_identifier,EXPLORE/INOAP,198,228,WP2,other,text
value_changed,wp_identifier,CONTRIBUTE/GLOVDH,42,41,other,WP1,text
value_changed,wp_title,CONTRIBUTE/PYSPM,101,119,Implement the designed USID scheme into a HDF5 file format.,Implement the designed USID scheme into a HDF5 file format,text
value_changed,wp_title,EXPLORE/OPENSPM+,248,252,Establishing and improving OpenSPM platform / Remove reliance on last commercial SPM hardware / Remove reliance on commercial SPM components,Remove reliance on commercial SPM components,text
