change_type,column,row,row_number_main,row_number_current,old_value,new_value,data_type
value_changed,institution,CONTRIBUTE/ENVIPATH+EDGEBP,6,6,NA,ETH,text
value_changed,function,ESTABLISH/PREMISE,52,27,Head of Scientific IT Services,Group Leader,text
value_changed,name,ESTABLISH/PREMISE,52,27,Bernd Rinn,Giovanni Pizzi,text
value_changed,institution,ESTABLISH/PREMISE,52,27,ETH Zurich,PSI,text
value_changed,roles_and_main_tasks,ESTABLISH/PREMISE,52,27,Provide ELN expert knowledge and supervision of ELN feature development,Provide WFMS expert knowledge and project lead,text
value_changed,name,EXPLORE/OPENWASHDATA,118,54,Matthias Bannert,Dr. Matthias Bannert,text
value_changed,institution,EXPLORE/OPENWASHDATA,118,54,ETH Zurich KOF Konjunkturforschungsstelle,ETH Zurich KOF Konjukturforschungsstelle,text
value_changed,institution,ESTABLISH/OPEM,47,22,PSI,"Division of Biology and Chemistry, PSI",text
value_changed,roles_and_main_tasks,ESTABLISH/OPEM,47,22,Scientific consultation; SciCat development and operation (WP2),"- Scientific consultation
- SciCat development and operation (WP2)",text
value_changed,name,ESTABLISH/PREMISE,57,32,Jesper Friis,Nukorn Plainpan,text
value_changed,institution,ESTABLISH/PREMISE,57,32,SINTEF,NA,text
value_changed,roles_and_main_tasks,ESTABLISH/PREMISE,57,32,ontologies/dlite,NA,text
value_changed,name,ESTABLISH/PREMISE,56,31,Eibar Flores,Edan Bainglass,text
value_changed,institution,ESTABLISH/PREMISE,56,31,SINTEF,NA,text
value_changed,roles_and_main_tasks,ESTABLISH/PREMISE,56,31,ontologies/dlite,NA,text
value_changed,function,CONTRIBUTE/STILLBERGDAT,28,9,"Researcher, Research Unit Snow and Atmosphere",Research Unit Snow and Atmosphere,text
value_changed,roles_and_main_tasks,CONTRIBUTE/STILLBERGDAT,28,9,Collaboration on data curation and scientific integration (INFERRED FROM TEXT),NA,text
value_changed,institution,ESTABLISH/OPEM,45,20,ETH Zurich,"ETH Zurich, Head of Dep. of Chemistry and Applied Bioscience.",text
value_changed,roles_and_main_tasks,ESTABLISH/OPEM,45,20,Storage and Archiving (WP2.2),- Storage and Archiving (WP2.2),text
value_changed,institution,CONTRIBUTE/ENVIPATH+EDGEBP,7,7,NA,Eawag,text
value_changed,function,ESTABLISH/OPEM,49,24,Professor,NA,text
value_changed,name,ESTABLISH/OPEM,49,24,Benoît Zuber,Prof. Benoît Zuber,text
value_changed,index,ESTABLISH/PREMISE,60,35,8,0,numeric
value_changed,name,ESTABLISH/PREMISE,60,35,Steffen Brickmann,S. Henne,text
value_changed,institution,ESTABLISH/PREMISE,60,35,ELN Consortium,Empa,text
value_changed,roles_and_main_tasks,ESTABLISH/PREMISE,60,35,ELN file format,"ORD Explore project ""Explore AiiDA for Regional Inverse modelling of Greenhouse Gases""",text
value_changed,institution,EXPLORE/INOAP,106,47,"UZH, previously at INI",UZH,text
value_changed,institution,CONTRIBUTE/ENVIPATH+EDGEBP,5,5,NA,Eawag/UZH,text
value_changed,function,CONTRIBUTE/STILLBERGDAT,31,12,"Researcher, Research Unit Land Change Science",Research Unit Land Change Science,text
value_changed,roles_and_main_tasks,CONTRIBUTE/STILLBERGDAT,31,12,"Co-applicant, support in data evaluation and publication (INFERRED FROM TEXT)",NA,text
